person activity tbody_acceleration_meanx tbody_acceleration_meany tbody_acceleration_meanz tbody_acceleration_stdx tbody_acceleration_stdy tbody_acceleration_stdz tgravity_acceleration_meanx tgravity_acceleration_meany tgravity_acceleration_meanz tgravity_acceleration_stdx tgravity_acceleration_stdy tgravity_acceleration_stdz tbody_acceleration_jerk_signal_meanx tbody_acceleration_jerk_signal_meany tbody_acceleration_jerk_signal_meanz tbody_acceleration_jerk_signal_stdx tbody_acceleration_jerk_signal_stdy tbody_acceleration_jerk_signal_stdz tbody_gyro_angular_velocity_meanx tbody_gyro_angular_velocity_meany tbody_gyro_angular_velocity_meanz tbody_gyro_angular_velocity_stdx tbody_gyro_angular_velocity_stdy tbody_gyro_angular_velocity_stdz tbody_gyro_angular_velocity_jerk_signal_meanx tbody_gyro_angular_velocity_jerk_signal_meany tbody_gyro_angular_velocity_jerk_signal_meanz tbody_gyro_angular_velocity_jerk_signal_stdx tbody_gyro_angular_velocity_jerk_signal_stdy tbody_gyro_angular_velocity_jerk_signal_stdz tbody_acceleration_magnitude_mean tbody_acceleration_magnitude_std tgravity_acceleration_magnitude_mean tgravity_acceleration_magnitude_std tbody_acceleration_jerk_signal_magnitude_mean tbody_acceleration_jerk_signal_magnitude_std tbody_gyro_angular_velocity_magnitude_mean tbody_gyro_angular_velocity_magnitude_std tbody_gyro_angular_velocity_jerk_signal_magnitude_mean tbody_gyro_angular_velocity_jerk_signal_magnitude_std fbody_acceleration_meanx fbody_acceleration_meany fbody_acceleration_meanz fbody_acceleration_stdx fbody_acceleration_stdy fbody_acceleration_stdz fbody_acceleration_jerk_signal_meanx fbody_acceleration_jerk_signal_meany fbody_acceleration_jerk_signal_meanz fbody_acceleration_jerk_signal_stdx fbody_acceleration_jerk_signal_stdy fbody_acceleration_jerk_signal_stdz fbody_gyro_angular_velocity_meanx fbody_gyro_angular_velocity_meany fbody_gyro_angular_velocity_meanz fbody_gyro_angular_velocity_stdx fbody_gyro_angular_velocity_stdy fbody_gyro_angular_velocity_stdz fbody_acceleration_magnitude_mean fbody_acceleration_magnitude_std fbody_bodyacceleration_jerk_signal_magnitude_mean fbody_bodyacceleration_jerk_signal_magnitude_std fbody_bodygyro_angular_velocity_magnitude_mean fbody_bodygyro_angular_velocity_magnitude_std fbody_bodygyro_angular_velocity_jerk_signal_magnitude_mean fbody_bodygyro_angular_velocity_jerk_signal_magnitude_std
26 WALKING_DOWNSTAIRS 2.7928458e-01 -1.2625810e-02 -1.0643962e-01 1.7395385e-01 -1.1629910e-02 -2.8480768e-01 9.4679727e-01 -7.9900373e-02 1.5390632e-01 -9.6272199e-01 -9.3542586e-01 -9.3308177e-01 1.1147079e-01 -7.1316016e-03 -1.1891143e-02 -1.2811164e-01 -8.6404903e-02 -3.7933595e-01 -1.0752208e-02 -1.0038220e-01 8.2221400e-02 -3.3131291e-01 -4.7340805e-01 -3.3205024e-01 -9.9246528e-02 -3.7268110e-02 -5.1058741e-02 -1.7084268e-01 -5.4719844e-01 -3.5895164e-01 1.1437938e-01 1.4700168e-01 1.1437938e-01 1.4700168e-01 -1.4885627e-01 -1.1130396e-01 -2.3531462e-01 -2.9615829e-01 -4.1877981e-01 -4.6314079e-01 2.2800096e-02 -6.2370000e-03 -2.7964006e-01 2.2678384e-01 -7.8283778e-02 -3.4664852e-01 -2.0136810e-01 -1.6555238e-01 -3.6011461e-01 -1.3082590e-01 -6.1537065e-02 -3.9670169e-01 -1.2591815e-01 -4.4312621e-01 -2.2138883e-01 -3.9819986e-01 -4.9750634e-01 -4.3448219e-01 7.5101685e-02 5.7494366e-03 -1.5317203e-01 -6.7941076e-02 -3.3450995e-01 -3.9299065e-01 -4.7220075e-01 -4.8949738e-01
26 WALKING_UPSTAIRS 2.7269139e-01 -2.8163380e-02 -1.2194346e-01 -1.6900695e-01 -4.9172630e-02 -4.0459694e-01 9.4209526e-01 -2.4616966e-01 -1.9931057e-03 -9.6201139e-01 -9.3785816e-01 -9.2963680e-01 7.5564532e-02 2.0917168e-03 -1.1708928e-02 -2.9087997e-01 -3.9977147e-01 -6.7799559e-01 -2.4795083e-02 -6.5760180e-02 7.2145897e-02 -5.5027440e-01 -6.0309711e-01 -3.0908805e-01 -9.7559020e-02 -3.8624410e-02 -5.9555839e-02 -5.1582942e-01 -7.2521029e-01 -5.5639022e-01 -1.4287450e-01 -1.5070711e-01 -1.4287450e-01 -1.5070711e-01 -4.0446390e-01 -3.3453134e-01 -3.4442705e-01 -5.1403241e-01 -6.4809985e-01 -6.6182966e-01 -2.4282076e-01 -1.8552831e-01 -4.9950276e-01 -1.4284384e-01 -4.3947307e-02 -4.0090226e-01 -3.0454056e-01 -4.1934470e-01 -6.3974126e-01 -3.4207543e-01 -4.2005578e-01 -7.1572689e-01 -4.2768657e-01 -6.1711254e-01 -3.4270393e-01 -5.9081230e-01 -5.9823664e-01 -3.6205218e-01 -1.6756638e-01 -2.7422623e-01 -2.9497047e-01 -3.9371535e-01 -5.5608478e-01 -5.6963200e-01 -6.7358066e-01 -6.6984629e-01
27 LAYING 2.7410249e-01 -1.7986761e-02 -1.0769973e-01 -9.7845515e-01 -9.8373604e-01 -9.8663700e-01 -5.3043460e-01 5.6787949e-01 8.4539238e-01 -9.7118386e-01 -9.9370174e-01 -9.8905631e-01 7.6626855e-02 1.2649109e-02 -6.8554929e-04 -9.8647190e-01 -9.8515946e-01 -9.8968515e-01 -1.9542733e-02 -9.5783957e-02 1.1873836e-01 -9.8883721e-01 -9.8428748e-01 -9.7837500e-01 -1.0114770e-01 -3.6218616e-02 -6.4279785e-02 -9.9350372e-01 -9.9302588e-01 -9.9329672e-01 -9.8209165e-01 -9.7892018e-01 -9.8209165e-01 -9.7892018e-01 -9.8837277e-01 -9.8858677e-01 -9.6691759e-01 -9.7191573e-01 -9.9435504e-01 -9.9348431e-01 -9.8063185e-01 -9.8291595e-01 -9.8735659e-01 -9.7761570e-01 -9.8426909e-01 -9.8658239e-01 -9.8667957e-01 -9.8525728e-01 -9.8803313e-01 -9.8747747e-01 -9.8611601e-01 -9.8990117e-01 -9.8702854e-01 -9.8679584e-01 -9.7920202e-01 -9.8938233e-01 -9.8305232e-01 -9.8009644e-01 -9.8138902e-01 -9.8029634e-01 -9.8809890e-01 -9.8817486e-01 -9.7989067e-01 -9.7180624e-01 -9.9356378e-01 -9.9355230e-01
27 SITTING 2.7394130e-01 -1.5526980e-02 -1.0552191e-01 -9.8858011e-01 -9.7157913e-01 -9.6585874e-01 8.3946471e-01 2.1294702e-01 2.7641743e-01 -9.8244574e-01 -9.8255334e-01 -9.6726807e-01 7.7903896e-02 4.6707242e-03 -6.1128543e-03 -9.9065810e-01 -9.8509747e-01 -9.8890400e-01 -3.7183082e-02 -7.9734565e-02 8.3375281e-02 -9.8849243e-01 -9.8206747e-01 -9.7571331e-01 -9.5163581e-02 -3.9641081e-02 -5.0388356e-02 -9.9364032e-01 -9.9222644e-01 -9.9176679e-01 -9.7948167e-01 -9.6952667e-01 -9.7948167e-01 -9.6952667e-01 -9.8946718e-01 -9.8920054e-01 -9.6356547e-01 -9.7078213e-01 -9.9403471e-01 -9.9211283e-01 -9.8868211e-01 -9.7405786e-01 -9.7466582e-01 -9.8865920e-01 -9.7126606e-01 -9.6322067e-01 -9.9083961e-01 -9.8523858e-01 -9.8708772e-01 -9.9129227e-01 -9.8608311e-01 -9.8928252e-01 -9.8720790e-01 -9.8414112e-01 -9.7684813e-01 -9.8898462e-01 -9.8103769e-01 -9.7759552e-01 -9.7476647e-01 -9.7088530e-01 -9.8877327e-01 -9.8853165e-01 -9.7948282e-01 -9.7052827e-01 -9.9239026e-01 -9.9196778e-01
27 STANDING 2.7956692e-01 -1.6593236e-02 -1.0783582e-01 -9.9195158e-01 -9.5517142e-01 -9.6240844e-01 9.6535149e-01 -1.8850485e-01 -5.5741688e-03 -9.9401216e-01 -9.7964105e-01 -9.6816995e-01 7.4969981e-02 1.2243331e-02 -1.3795030e-03 -9.8762836e-01 -9.7582972e-01 -9.8735479e-01 -2.6731654e-02 -6.7507120e-02 7.1684146e-02 -9.6990201e-01 -9.8249899e-01 -9.8128181e-01 -9.8760508e-02 -4.1747175e-02 -5.1403919e-02 -9.8264245e-01 -9.9079801e-01 -9.8897036e-01 -9.7275329e-01 -9.6636011e-01 -9.7275329e-01 -9.6636011e-01 -9.8534762e-01 -9.8415909e-01 -9.6870296e-01 -9.6569333e-01 -9.8953210e-01 -9.8881978e-01 -9.9012181e-01 -9.6135614e-01 -9.7414625e-01 -9.9287583e-01 -9.5438161e-01 -9.5892479e-01 -9.8777175e-01 -9.7586868e-01 -9.8511138e-01 -9.8860681e-01 -9.7760558e-01 -9.8820826e-01 -9.7014963e-01 -9.8373187e-01 -9.8086249e-01 -9.7022184e-01 -9.8185776e-01 -9.8310505e-01 -9.7318618e-01 -9.6752911e-01 -9.8415165e-01 -9.8302228e-01 -9.7552557e-01 -9.6540017e-01 -9.8941848e-01 -9.8857909e-01
27 WALKING 2.7684949e-01 -1.6647878e-02 -1.1282229e-01 -3.4847556e-01 -1.8730121e-01 -2.9731827e-01 9.4475929e-01 -1.8749703e-01 -1.2621094e-01 -9.7986614e-01 -9.7379300e-01 -9.5659349e-01 6.8433197e-02 1.6123029e-03 -2.0752327e-02 -3.1618402e-01 -1.0409046e-01 -4.0118854e-01 -8.5588357e-02 -3.6534816e-02 1.1826775e-01 -6.0686025e-01 -5.2986506e-01 -2.5012041e-01 -7.8616351e-02 -4.7697440e-02 -6.5024755e-02 -5.2325688e-01 -6.3410550e-01 -4.2634696e-01 -2.3885388e-01 -4.0735579e-01 -2.3885388e-01 -4.0735579e-01 -2.3050055e-01 -2.6613894e-01 -3.9663875e-01 -4.8245236e-01 -5.6258720e-01 -6.1871863e-01 -3.0870237e-01 -1.3678354e-01 -3.1237260e-01 -3.6525635e-01 -2.6774155e-01 -3.4551522e-01 -3.4548274e-01 -1.9476736e-01 -3.8261709e-01 -3.4661041e-01 -6.5517903e-02 -4.1795799e-01 -4.9801794e-01 -5.3472423e-01 -3.1818238e-01 -6.4234913e-01 -5.3094384e-01 -2.9784751e-01 -3.2722941e-01 -5.5039260e-01 -2.5993401e-01 -2.7973202e-01 -5.1945170e-01 -5.4688815e-01 -6.2328820e-01 -6.3924238e-01
27 WALKING_DOWNSTAIRS 2.9754419e-01 -1.3556447e-02 -1.1283769e-01 1.6740753e-01 -9.7971003e-02 -2.4004078e-01 9.3138018e-01 -1.6693877e-01 -1.4004761e-01 -9.4697517e-01 -9.3496399e-01 -9.2092152e-01 9.3627322e-02 1.5986947e-02 -9.8503475e-03 -3.5833888e-03 -1.3852810e-01 -4.0931092e-01 -1.5982655e-01 -1.6313159e-02 1.5269503e-01 -3.6372291e-01 -4.8181337e-01 -2.5784616e-01 -5.1581475e-02 -6.4202357e-02 -6.2104370e-02 -4.9383761e-01 -4.5945930e-01 -3.0726826e-01 1.0807138e-01 1.2117628e-01 1.0807138e-01 1.2117628e-01 -1.1542121e-01 -3.8636742e-02 -1.6478321e-01 -3.0795209e-01 -4.4054659e-01 -4.6580753e-01 8.2983155e-02 -6.2672957e-02 -2.4160036e-01 1.9491272e-01 -1.7564706e-01 -3.0309070e-01 -4.3782626e-02 -1.7097527e-01 -3.4362640e-01 -5.2281134e-02 -1.6324398e-01 -4.7475549e-01 -2.9662861e-01 -4.0213281e-01 -1.4490490e-01 -3.9096844e-01 -5.4303325e-01 -3.6781605e-01 1.4981646e-01 -7.1212004e-02 1.0857564e-02 -1.1362594e-01 -3.5911372e-01 -3.9798420e-01 -4.6777777e-01 -5.0283137e-01
27 WALKING_UPSTAIRS 2.6577025e-01 -2.0095332e-02 -1.2353044e-01 -2.9543955e-01 -9.5010408e-02 -2.3070788e-01 8.6800028e-01 -2.2927866e-01 -2.9464264e-01 -9.5643387e-01 -9.4771338e-01 -9.2667538e-01 7.3476353e-02 -1.4022937e-02 6.7467911e-03 -4.6806619e-01 -4.2683350e-01 -6.3372294e-01 -9.4034489e-02 2.1249939e-03 1.4012986e-01 -5.6246100e-01 -5.8796680e-01 -1.6996079e-01 -9.3751871e-02 -5.0923522e-02 -6.2901372e-02 -6.9577495e-01 -7.1114844e-01 -6.7687647e-01 -1.6058936e-01 -3.7994879e-01 -1.6058936e-01 -3.7994879e-01 -4.7906742e-01 -4.6461057e-01 -2.8614572e-01 -5.0177543e-01 -6.9989509e-01 -7.2467117e-01 -4.1760740e-01 -2.4968852e-01 -4.1888640e-01 -2.5350407e-01 -7.9405982e-02 -1.9733887e-01 -5.0311386e-01 -4.4246561e-01 -6.0854424e-01 -4.7892337e-01 -4.5011643e-01 -6.5713942e-01 -5.4436923e-01 -5.9409258e-01 -4.0052846e-01 -5.7425428e-01 -5.8786947e-01 -1.8350870e-01 -3.9392894e-01 -4.6870773e-01 -4.6077028e-01 -4.7301156e-01 -6.0766773e-01 -5.2333598e-01 -7.1917980e-01 -7.5171431e-01
28 LAYING 2.7591348e-01 -1.6753786e-02 -1.0834485e-01 -9.6888830e-01 -9.4538678e-01 -9.5645034e-01 -4.9033454e-01 1.4407327e-01 1.5757003e-02 -9.7059909e-01 -9.6975903e-01 -9.7912467e-01 7.8077064e-02 5.9399233e-03 6.0097194e-03 -9.8016472e-01 -9.7867954e-01 -9.7307166e-01 -1.7367706e-02 -9.7448734e-02 9.3579123e-02 -9.5516228e-01 -9.6005746e-01 -9.6237491e-01 -1.0451163e-01 -3.5601005e-02 -5.3450191e-02 -9.6080295e-01 -9.8039978e-01 -9.8141892e-01 -9.5811223e-01 -9.5457403e-01 -9.5811223e-01 -9.5457403e-01 -9.7845534e-01 -9.7331265e-01 -9.3710692e-01 -9.2894091e-01 -9.7822027e-01 -9.6977328e-01 -9.7393087e-01 -9.5843637e-01 -9.6111567e-01 -9.6732486e-01 -9.4200398e-01 -9.5677090e-01 -9.8001342e-01 -9.7809483e-01 -9.7025157e-01 -9.8220590e-01 -9.8111747e-01 -9.7453084e-01 -9.4680423e-01 -9.6582446e-01 -9.6116484e-01 -9.5809211e-01 -9.5755299e-01 -9.6631202e-01 -9.6103559e-01 -9.5756402e-01 -9.7343625e-01 -9.7233613e-01 -9.4421837e-01 -9.3167500e-01 -9.7183058e-01 -9.6931982e-01
28 SITTING 2.7697763e-01 -1.8540444e-02 -1.1151794e-01 -9.8327281e-01 -9.3990524e-01 -9.3666725e-01 9.0733131e-01 -1.1259673e-01 1.3540257e-01 -9.8913250e-01 -9.7176635e-01 -9.5608768e-01 7.6867162e-02 1.4833823e-02 2.5785402e-04 -9.7628668e-01 -9.6221945e-01 -9.7632743e-01 -3.3901803e-02 -6.7394385e-02 8.7025401e-02 -9.7967198e-01 -9.5631651e-01 -9.5663280e-01 -9.5393506e-02 -4.0800779e-02 -5.7901536e-02 -9.8215566e-01 -9.8071387e-01 -9.7100169e-01 -9.5578971e-01 -9.4778270e-01 -9.5578971e-01 -9.4778270e-01 -9.7327437e-01 -9.7030165e-01 -9.5517557e-01 -9.5106598e-01 -9.8121316e-01 -9.7844192e-01 -9.7982014e-01 -9.4635165e-01 -9.5222679e-01 -9.8495671e-01 -9.3988548e-01 -9.3304548e-01 -9.7689180e-01 -9.6305425e-01 -9.7293955e-01 -9.7778678e-01 -9.6399043e-01 -9.7832777e-01 -9.7372433e-01 -9.6311763e-01 -9.5418028e-01 -9.8161514e-01 -9.5320702e-01 -9.6156104e-01 -9.5392812e-01 -9.5228142e-01 -9.6917869e-01 -9.7082334e-01 -9.6029752e-01 -9.5353429e-01 -9.7946587e-01 -9.7839537e-01
28 STANDING 2.7779507e-01 -1.7263512e-02 -1.0657939e-01 -9.7774864e-01 -8.7568922e-01 -9.0512382e-01 9.4851485e-01 -2.4765617e-01 -3.8583050e-02 -9.9005943e-01 -9.6280144e-01 -9.5178218e-01 7.5313160e-02 9.0736322e-03 -2.6781008e-03 -9.6860456e-01 -9.3376818e-01 -9.6976536e-01 -2.5328154e-02 -7.3900165e-02 8.6517311e-02 -8.8403223e-01 -9.4000632e-01 -9.2549144e-01 -1.0224841e-01 -4.3136466e-02 -5.2589625e-02 -9.2834340e-01 -9.7297701e-01 -9.5649716e-01 -9.2547165e-01 -9.1765833e-01 -9.2547165e-01 -9.1765833e-01 -9.5955199e-01 -9.5406839e-01 -8.9424247e-01 -8.7691755e-01 -9.5968102e-01 -9.5626648e-01 -9.7251980e-01 -8.9343039e-01 -9.3450303e-01 -9.8026749e-01 -8.7446927e-01 -8.9760080e-01 -9.6851372e-01 -9.3516898e-01 -9.6475124e-01 -9.7167280e-01 -9.3699128e-01 -9.7357205e-01 -8.8042610e-01 -9.4816079e-01 -9.2665519e-01 -8.8670677e-01 -9.3610161e-01 -9.3203908e-01 -9.2914648e-01 -9.2385716e-01 -9.5272777e-01 -9.5496316e-01 -9.0965244e-01 -8.7845966e-01 -9.5875858e-01 -9.5598342e-01
28 WALKING 2.8122822e-01 -1.5675972e-02 -1.0371471e-01 -2.9300352e-01 -1.1788619e-01 -3.0092840e-01 9.4293028e-01 -2.2931615e-01 -1.2591286e-01 -9.7669390e-01 -9.6878086e-01 -9.4422503e-01 9.3112223e-02 2.2648660e-02 -7.6291520e-03 -3.3570018e-01 -2.2012312e-01 -5.3747047e-01 -1.0589621e-01 -1.7282217e-02 1.1606591e-01 -5.0379862e-01 -4.9768401e-01 -2.4260138e-01 -9.2974671e-02 -5.1539445e-02 -5.9355248e-02 -3.9941708e-01 -6.3901855e-01 -4.4092790e-01 -1.8066602e-01 -3.9269402e-01 -1.8066602e-01 -3.9269402e-01 -2.9922336e-01 -3.9044972e-01 -3.1077595e-01 -4.6051166e-01 -5.4624876e-01 -5.7986119e-01 -2.8006218e-01 -1.2791228e-01 -3.5633764e-01 -2.9883242e-01 -1.6878902e-01 -3.2604620e-01 -3.6260198e-01 -2.9454834e-01 -4.9875449e-01 -3.6711642e-01 -1.9175750e-01 -5.7457975e-01 -3.7468107e-01 -5.0468174e-01 -2.5502905e-01 -5.4548022e-01 -4.9747074e-01 -3.0824339e-01 -3.5215684e-01 -5.1157367e-01 -3.6081146e-01 -4.3627301e-01 -5.1460242e-01 -5.1681157e-01 -5.9596510e-01 -5.8907173e-01
28 WALKING_DOWNSTAIRS 2.9364208e-01 -2.2023047e-02 -1.0858897e-01 1.2571289e-01 1.5649665e-01 -3.4103181e-01 9.2929168e-01 -2.3589711e-01 -1.2147726e-01 -9.5692154e-01 -9.4840421e-01 -9.1705975e-01 9.7265346e-02 1.4345090e-02 1.2395014e-03 -1.6765223e-02 2.6553013e-02 -4.2705326e-01 -1.4109631e-01 7.1056429e-03 1.3862243e-01 -2.6810633e-01 -2.5936869e-01 -3.0702501e-01 -2.6649298e-02 -5.7041087e-02 -7.7617393e-02 -1.6394490e-01 -4.2456788e-01 -3.3621273e-01 1.0435922e-01 1.3546556e-01 1.0435922e-01 1.3546556e-01 -7.0756028e-02 -4.1887261e-02 -6.8246324e-02 -2.2448414e-01 -3.4041731e-01 -4.0713234e-01 8.9072175e-02 1.8644173e-01 -3.0816163e-01 1.3779708e-01 6.5301200e-02 -4.1694028e-01 -2.6867698e-02 -1.2703972e-02 -3.6528743e-01 -9.8011229e-02 -1.7539195e-03 -4.8848835e-01 -2.9996996e-02 -2.1710016e-01 -1.8439234e-01 -3.4545335e-01 -2.9310836e-01 -4.1650589e-01 1.8884001e-01 -7.4058598e-02 -1.2882383e-02 -8.8359852e-02 -2.2335479e-01 -3.6290384e-01 -3.9672071e-01 -4.6472224e-01
28 WALKING_UPSTAIRS 2.6200584e-01 -2.7944394e-02 -1.2151403e-01 -2.4206243e-01 -1.4675388e-01 -2.8598691e-01 8.5450823e-01 -3.3322400e-01 -2.6520786e-01 -9.4469780e-01 -9.2764109e-01 -9.0051401e-01 7.0683187e-02 2.2298541e-02 7.4908166e-03 -3.1267166e-01 -3.3160241e-01 -6.3748894e-01 -1.2936297e-01 2.1225096e-02 1.0372099e-01 -5.1881823e-01 -4.7931952e-01 -1.8930681e-01 -8.0568055e-02 -4.9255213e-02 -7.5261044e-02 -4.9428291e-01 -6.9057110e-01 -6.0356826e-01 -1.8624050e-01 -2.1192867e-01 -1.8624050e-01 -2.1192867e-01 -3.8808625e-01 -3.2536234e-01 -2.6341528e-01 -4.7692334e-01 -6.2027980e-01 -6.7013212e-01 -2.6610134e-01 -1.9058907e-01 -4.0173294e-01 -2.3372664e-01 -1.7855498e-01 -2.8168516e-01 -3.1886673e-01 -3.5800937e-01 -5.8781357e-01 -3.7027368e-01 -3.4902657e-01 -6.8790763e-01 -4.0363628e-01 -5.2206650e-01 -3.1821100e-01 -5.5638341e-01 -4.5998932e-01 -2.2624338e-01 -2.1351936e-01 -3.3462617e-01 -2.9443342e-01 -3.7449591e-01 -5.3483541e-01 -5.2818702e-01 -6.6250582e-01 -7.0485276e-01
29 LAYING 2.8729520e-01 -1.7196548e-02 -1.0946207e-01 -9.8421956e-01 -9.9024095e-01 -9.8725515e-01 -3.4678984e-01 8.0753537e-01 5.9045222e-01 -9.7293989e-01 -9.9424765e-01 -9.8577818e-01 7.1886120e-02 1.1691206e-02 2.4154278e-03 -9.9200599e-01 -9.8951357e-01 -9.9328831e-01 -2.5828100e-02 -7.6181436e-02 1.2741197e-01 -9.9427659e-01 -9.9275096e-01 -9.7499462e-01 -9.9533988e-02 -3.8676830e-02 -6.7446967e-02 -9.9654254e-01 -9.9708158e-01 -9.9538079e-01 -9.8649320e-01 -9.8157215e-01 -9.8649320e-01 -9.8157215e-01 -9.9272537e-01 -9.9464692e-01 -9.7192362e-01 -9.7704009e-01 -9.9732253e-01 -9.9766607e-01 -9.8662700e-01 -9.8903430e-01 -9.8947393e-01 -9.8343231e-01 -9.9068040e-01 -9.8637878e-01 -9.9215398e-01 -9.8939882e-01 -9.9201845e-01 -9.9254348e-01 -9.9046808e-01 -9.9310776e-01 -9.9312261e-01 -9.9369634e-01 -9.7618432e-01 -9.9465219e-01 -9.9224079e-01 -9.7685896e-01 -9.8680065e-01 -9.8159978e-01 -9.9399828e-01 -9.9436667e-01 -9.8400134e-01 -9.7667905e-01 -9.9761739e-01 -9.9758523e-01
29 SITTING 2.7717998e-01 -1.6630680e-02 -1.1041182e-01 -9.9074502e-01 -9.6322250e-01 -9.6806388e-01 8.9156376e-01 1.5565946e-01 2.8625606e-01 -9.8467915e-01 -9.7360429e-01 -9.6603205e-01 7.4543810e-02 5.9853140e-03 3.1677010e-03 -9.9352556e-01 -9.8405510e-01 -9.9016873e-01 -3.7927111e-02 -7.5579767e-02 5.8049597e-02 -9.9017870e-01 -9.8833402e-01 -9.7122799e-01 -9.5363700e-02 -4.0001843e-02 -4.7000898e-02 -9.9332203e-01 -9.9531916e-01 -9.9283377e-01 -9.7801702e-01 -9.6929032e-01 -9.7801702e-01 -9.6929032e-01 -9.9071981e-01 -9.9053173e-01 -9.6237733e-01 -9.7157802e-01 -9.9539231e-01 -9.9490534e-01 -9.9109396e-01 -9.6960950e-01 -9.7562303e-01 -9.9061752e-01 -9.6169395e-01 -9.6580097e-01 -9.9344576e-01 -9.8388319e-01 -9.8847024e-01 -9.9422018e-01 -9.8549332e-01 -9.9044586e-01 -9.8839357e-01 -9.9032925e-01 -9.7393359e-01 -9.9072776e-01 -9.8725981e-01 -9.7291252e-01 -9.7334653e-01 -9.7121802e-01 -9.9009370e-01 -9.8982291e-01 -9.8026943e-01 -9.7101137e-01 -9.9506305e-01 -9.9474203e-01
29 STANDING 2.7796507e-01 -1.7260587e-02 -1.0865907e-01 -9.9606864e-01 -9.6929572e-01 -9.8020749e-01 9.7450873e-01 -5.8487154e-02 3.1614585e-02 -9.9676423e-01 -9.8513403e-01 -9.8446454e-01 7.5305253e-02 1.1510498e-02 3.3289499e-04 -9.9365282e-01 -9.8333816e-01 -9.9059386e-01 -2.7607557e-02 -7.2106068e-02 8.2758377e-02 -9.7799482e-01 -9.9036488e-01 -9.8336864e-01 -9.8870151e-02 -4.0511058e-02 -5.4492631e-02 -9.8329306e-01 -9.9553311e-01 -9.9068571e-01 -9.8474532e-01 -9.8174571e-01 -9.8474532e-01 -9.8174571e-01 -9.9078542e-01 -9.9049569e-01 -9.8065734e-01 -9.7535867e-01 -9.9214470e-01 -9.9145363e-01 -9.9502404e-01 -9.7334577e-01 -9.8409602e-01 -9.9660457e-01 -9.6827855e-01 -9.7880297e-01 -9.9373691e-01 -9.8319498e-01 -9.8854158e-01 -9.9412342e-01 -9.8478278e-01 -9.9131637e-01 -9.7448545e-01 -9.9158667e-01 -9.8365471e-01 -9.7916256e-01 -9.8964372e-01 -9.8471423e-01 -9.8454809e-01 -9.8224772e-01 -9.8979389e-01 -9.9032793e-01 -9.8087972e-01 -9.7593873e-01 -9.9167205e-01 -9.9151678e-01
29 WALKING 2.7199992e-01 -1.6291560e-02 -1.0663243e-01 -1.7433794e-01 -9.1754061e-02 -2.4282804e-01 9.6237439e-01 -1.2731808e-01 9.5579214e-02 -9.7825354e-01 -9.7527285e-01 -9.4598144e-01 8.5374335e-02 2.2387045e-02 9.4154730e-03 -2.2143354e-01 -8.7174644e-02 -4.6175801e-01 -7.9566817e-03 -8.1960153e-02 8.5685224e-02 -5.9886867e-01 -1.8180264e-01 -4.3023244e-01 -1.0688830e-01 -4.7989812e-02 -3.9236899e-02 -3.9590962e-01 -5.8794430e-01 -5.0413009e-01 -9.5521339e-02 -2.6269506e-01 -9.5521339e-02 -2.6269506e-01 -2.4023168e-01 -1.3303627e-01 -2.8057327e-01 -3.5881410e-01 -5.0624212e-01 -6.1222294e-01 -1.3581951e-01 -3.4964233e-02 -2.7973484e-01 -1.9035598e-01 -1.8206854e-01 -2.8334810e-01 -2.1046989e-01 -8.8021341e-02 -3.9487783e-01 -3.0733667e-01 -1.5502066e-01 -5.2903490e-01 -4.3149005e-01 -3.6223232e-01 -3.9727750e-01 -6.5431356e-01 -9.4135970e-02 -4.9411748e-01 -2.3568331e-01 -3.9325751e-01 -1.0897821e-01 -1.6950650e-01 -4.1681785e-01 -4.2915683e-01 -6.2850112e-01 -6.1866772e-01
29 WALKING_DOWNSTAIRS 2.9314044e-01 -1.4941215e-02 -9.8133998e-02 1.6738360e-01 -1.2246347e-01 -2.2317800e-01 9.4848621e-01 -7.6096295e-02 9.1965045e-02 -9.4173619e-01 -9.1390306e-01 -8.6930090e-01 6.3687197e-02 6.2101697e-04 -1.4064298e-02 -2.3952574e-02 -7.7340838e-02 -4.7876419e-01 -3.7412607e-02 -8.5104589e-02 8.2224407e-02 -2.8207726e-01 -3.9046014e-01 -3.1112262e-01 -7.4398647e-02 -6.7148231e-02 -3.5964843e-02 -3.4780756e-01 -6.9346904e-01 -3.7976941e-01 1.0370517e-01 1.3448115e-01 1.0370517e-01 1.3448115e-01 -1.3863762e-01 -3.0769337e-02 -1.2296811e-01 -2.6740980e-01 -5.3917446e-01 -5.9705705e-01 1.1066320e-01 -2.1229372e-02 -2.6669215e-01 1.8743862e-01 -2.3934905e-01 -2.6207324e-01 -3.8245821e-02 -9.7785066e-02 -4.1117345e-01 -9.8637916e-02 -1.2038152e-01 -5.4732089e-01 -1.8941800e-01 -4.6312503e-01 -1.9922589e-01 -3.1912314e-01 -3.5487269e-01 -4.1616585e-01 1.1597397e-01 -3.3086811e-02 4.4889630e-04 -7.9771432e-02 -3.8145988e-01 -3.2302458e-01 -5.9657863e-01 -6.2667598e-01
